collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
False,6234350,1478390400,Mega Chill,27,23,6,1,27,494
False,3886228,1483401600,OOOUUU,16,15,6,1,18,495
False,4431454,1500508800,songs to sing in the shower,20,20,6,1,20,496
False,4708341,1505260800,Narcos,23,24,3,1,25,497
False,16323263,1382140800,modern rock,41,20,7,1,71,498
False,20264434,1490400000,Wedding Dance Party,78,69,6,1,87,499
False,6483456,1501113600,oldies,26,24,3,1,28,500
False,6138290,1496793600,regaton ,19,14,6,1,28,501
False,11001091,1496620800,tbd,45,43,24,1,52,502
False,4395793,1505260800,Instrumental,18,16,10,2,25,503
False,43925879,1509321600,Old School ,132,92,30,1,158,504
False,13046807,1496966400,joSe :),40,30,6,1,54,505
False,15632980,1502323200,💃🏽,45,22,5,1,71,506
False,8142362,1491091200,Feels,19,13,9,1,32,507
False,5568007,1503964800,favs rn,26,22,21,2,26,508
False,21298674,1509408000,Chill Songs,73,55,56,3,85,509
False,8397487,1509148800,feels,20,16,2,1,36,510
False,7117095,1481500800,😻😻,22,20,14,3,32,511
False,8130764,1508716800,Somber,31,26,10,1,33,512
False,9155649,1508112000,Sunrise,45,36,7,1,46,513
True,7108879,1508803200,Mix Tape,26,17,4,1,31,514
False,7708849,1490745600,FNAF,24,12,11,2,36,515
False,48588746,1509062400,smooth jams,171,140,41,13,188,516
False,11305008,1401408000,Best EDM,44,38,14,1,44,517
False,4044572,1483660800,Worship,13,12,3,1,14,518
False,12628932,1456790400,hitS,53,50,3,2,55,519
False,6739650,1507593600,😭😭,27,26,2,1,29,520
False,27364349,1506643200,music,108,85,45,1,127,521
False,4535591,1507161600,Upbeat Songs ,21,19,3,1,21,522
False,36820002,1507939200,HOOD,107,77,72,2,152,523
False,11118596,1475712000,poop,30,14,2,1,64,524
False,28666216,1491436800,Tejano,67,25,14,1,139,525
False,28492715,1484438400,Cinco De Mayo,118,96,33,6,127,526
False,13221839,1459123200,Tripping,45,32,15,3,49,527
False,25752229,1509148800,New School,88,42,20,1,137,528
False,8740289,1507939200,now,34,32,21,2,36,529
False,10931073,1508457600,Electronic Music,42,23,15,1,51,530
False,1543972,1394496000,2000's ,6,6,5,1,6,531
False,36226179,1491264000,Sleep,104,78,52,2,146,532
False,7660529,1483660800,mix,9,3,3,1,34,533
False,3337982,1443657600,New Music,7,4,3,1,13,534
False,12714068,1359244800,halcyon,11,3,5,4,46,535
False,6307309,1466467200,Wedding Cocktail Hour,22,21,2,1,25,536
False,8004959,1498608000,chill  ,30,20,3,1,36,537
False,6152042,1487548800,february '17,25,26,10,2,28,538
False,6360096,1373932800,July 2013,28,28,12,17,28,539
False,12236130,1508889600,Musica en español,46,31,28,1,52,540
False,7853935,1505088000,SpRiNg BrEaK,28,25,6,1,33,541
False,16232654,1505520000,vibin',63,51,8,1,68,542
False,23420250,1439078400,Rock,74,66,22,1,87,543
False,16052704,1509408000,vibes,74,72,43,1,77,544
False,6134043,1501027200,Tropical,7,9,8,1,28,545
False,11605181,1503014400,pregame,45,36,2,1,50,546
False,7144512,1446595200,whatever,25,22,4,2,28,547
False,4917985,1492732800,Mix Tape,18,16,6,1,19,548
False,9943008,1505952000,Thug,35,25,18,1,41,549
False,7021790,1478822400,Winter,32,29,14,1,34,550
False,8010074,1466467200,Sleep~,27,21,9,1,33,551
False,14999951,1509062400,Country,54,27,9,1,70,552
False,51960956,1492560000,Reggae,106,54,21,2,215,553
False,34293733,1479600000,Vibin,78,51,11,1,149,554
False,12126027,1492473600,older songs,55,46,31,1,55,555
False,12485588,1467849600,Crossfit,44,32,13,2,52,556
False,16177296,1508803200,Work,68,59,14,1,70,557
False,11207126,1494028800,Black,36,27,19,1,47,558
False,54172588,1494547200,💛💛,194,133,48,1,238,559
False,40357199,1507075200,Summer Party,159,117,54,4,178,560
False,11172502,1370908800,chillen,36,27,24,1,45,561
False,20561260,1506556800,Country summer,76,38,23,3,97,562
False,3111368,1486425600,Top Hits,12,12,6,2,14,563
False,2708554,1507766400,cheese,9,6,5,1,18,564
False,31188684,1500508800,Country,110,73,31,2,138,565
False,3268105,1507766400,Wedding,15,14,2,1,16,566
False,11137339,1407888000,14,41,35,3,3,50,567
False,4301677,1428364800,NICOLE,3,3,2,1,15,568
False,5571550,1502064000,Relaxing Music,20,19,11,1,22,569
False,4908101,1509148800,run,22,22,18,1,23,570
False,3988434,1380499200,Disney!,14,15,2,1,19,571
False,40128864,1475971200,bounce,144,115,29,3,177,572
False,18296820,1506384000,Calming Music,50,24,12,2,81,573
False,3835740,1446249600,kayla,16,15,3,2,18,574
False,10530173,1419120000,Party mix,40,31,3,1,45,575
False,7021475,1508803200,wake up,31,24,5,1,33,576
False,7768668,1492387200,sound,26,21,6,1,31,577
False,5712179,1474848000,sad,13,6,3,1,24,578
False,6441285,1467244800,Mya,25,24,2,2,27,579
False,12819026,1487462400,rock,45,36,4,1,48,580
False,18255875,1471996800,main playlist,59,44,40,3,82,581
False,9647235,1506988800,doo wop,62,62,24,1,63,582
False,14688453,1505779200,nite,37,23,28,1,60,583
False,48057518,1507161600,Main,161,113,70,1,192,584
False,43243567,1499126400,🖕🏻,166,128,2,1,191,585
False,48386406,1507507200,Wandering,151,120,84,3,205,586
False,2061707,1508976000,Current,9,9,11,1,10,587
False,13467774,1498262400,Wedding Dance Music,57,51,7,2,58,588
False,19112247,1509321600,rap,65,46,55,1,83,589
False,12272944,1509321600,Vibin',46,34,23,1,54,590
False,4685643,1491350400,dad songs,17,8,5,1,19,591
False,39659165,1498694400,2015,90,70,68,3,154,592
True,11959181,1439596800,PARTY PLAYLIST,47,44,14,1,50,593
False,7454627,1378252800,bomb,29,18,5,3,31,594
False,7380665,1495756800,spring '17,34,33,23,1,35,595
False,13723702,1495756800,maY!,39,30,21,1,59,596
False,13258547,1499644800,Baby Making,30,18,3,1,55,597
False,8640760,1509148800,ale,37,32,24,1,40,598
False,3629722,1468627200,Sunny Days,15,15,9,1,15,599
False,33196793,1506384000,Stuff,132,94,56,1,149,600
False,7986767,1415491200,Up,30,29,14,1,35,601
False,9442946,1486512000,Happy Happy Happy,40,36,22,1,44,602
False,18769628,1488931200,Don't,70,63,13,1,82,603
False,5148619,1398384000,Lent,22,19,19,1,23,604
False,20859978,1496188800,turn up,66,45,24,3,97,605
False,23694980,1478390400,Country,81,35,12,1,114,606
False,30633014,1489968000,Songs I Like,110,94,95,3,124,607
False,22443152,1431388800,Spring 2015,74,67,35,2,99,608
False,16008992,1377820800,classic rock,64,54,6,1,68,609
False,14049210,1483660800,70/80,49,28,2,1,54,610
False,36233599,1424822400,Oldies,110,71,13,1,147,611
False,17784074,1505692800,summer 17,68,60,9,1,81,612
False,9861751,1401321600,Wedding Songs,43,35,5,1,43,613
False,14907387,1498694400,indie rock ,45,38,36,1,62,614
False,8748346,1505692800,Sierreño,16,9,7,3,43,615
False,32741859,1483142400,study,111,87,7,4,136,616
False,11747290,1418342400,Random,41,26,13,1,50,617
False,9361587,1448582400,Christmastime,9,6,9,1,50,618
False,5342656,1503273600,random songs,19,16,5,1,23,619
False,4427301,1494720000,party,19,19,10,1,20,620
False,23742634,1509408000,workout,69,50,38,1,101,621
False,7360004,1504483200,mine,29,25,13,1,32,622
False,13430043,1505347200,take me back,50,44,6,2,53,623
False,2581672,1427155200,ROAR,4,3,3,1,14,624
False,21621494,1509235200,old,83,58,31,1,90,625
False,26324743,1508198400,teenage angst,72,53,54,3,120,626
False,13968820,1508976000,Wave,52,44,33,1,58,627
False,4959544,1462838400,Mixtape,20,20,10,1,21,628
False,4904070,1506643200,80s,18,16,4,1,20,629
False,13661915,1509408000,//new,56,51,3,1,62,630
False,17638514,1429747200,house,56,38,25,1,61,631
False,13525669,1461542400,ol skool,45,26,6,1,51,632
False,40718107,1509321600,music,107,65,98,2,194,633
False,13777908,1508025600,ROCK🎸,51,41,26,3,56,634
False,20315610,1507939200,Workout,78,62,44,2,87,635
False,17115146,1508889600,go-to,74,69,48,3,78,636
False,53561016,1495152000,Classic,187,122,84,6,205,637
False,8484680,1386201600,Various Artists – Majestic Casual - Chapter I,24,31,2,1,31,638
False,10811435,1447545600,Grind,23,16,14,3,42,639
False,8442162,1507680000,America,34,24,9,1,38,640
False,2199492,1435363200,sleep,8,8,2,1,8,641
False,23171508,1506643200,rap,80,58,43,1,104,642
False,27948831,1471996800,VACATION,98,79,8,1,120,643
False,5999255,1419465600,christmas,29,30,2,1,32,644
False,7787927,1366416000,Dubstep,28,25,17,2,29,645
False,3920384,1500076800,Pop,18,17,5,1,18,646
False,37436319,1469232000,Gym,141,115,80,2,155,647
False,32272406,1455235200,Mia,114,87,23,8,134,648
False,26106219,1508803200,Musica,70,45,8,1,110,649
False,9501803,1390694400,Australia Day,40,39,3,2,41,650
False,10661944,1502150400,Slay,38,25,18,1,46,651
False,9750954,1508976000,II,36,32,19,1,40,652
False,4042536,1505520000,Arab,5,3,5,1,10,653
False,10709181,1496361600,Take Me Back,43,36,10,5,44,654
False,9090977,1480723200,Christmas Time,34,31,10,2,50,655
False,21698803,1498953600,feel good,89,63,10,1,103,656
False,26763493,1487721600,😈😈😈,103,76,52,8,124,657
False,17015069,1509148800,Rock,53,40,21,1,64,658
False,34378400,1491350400,Lifting ,126,106,24,1,164,659
False,19777780,1442707200,Panda,53,25,3,2,91,660
False,13099768,1498521600,Car Party,55,42,14,1,58,661
False,49666604,1503446400,discovered,178,175,94,5,183,662
False,12167420,1486339200,2000s hits,46,36,3,1,53,663
False,4274978,1494115200,Workout,16,14,6,3,17,664
False,12627140,1505606400,recommendations !! ,54,50,16,2,61,665
False,7611809,1503273600,eclipse,28,27,4,1,30,666
False,24668922,1388448000,classical,28,19,5,1,60,667
False,4120084,1455926400,Feel Good,19,17,5,1,19,668
False,12330426,1504656000,summer 2k17,57,54,23,2,59,669
False,11507643,1491955200,cake ,41,29,7,1,47,670
False,12802098,1506038400,lean,9,3,5,2,62,671
False,18320544,1443916800,Chill,56,43,22,1,74,672
False,34939410,1508889600,Say You Won't Let Go,120,88,50,9,156,673
False,7211102,1506470400,Deep Thoughts,16,8,5,1,29,674
False,1009640,1507420800,Dinner Party,6,5,5,1,6,675
False,26815535,1420156800,Clubbin,91,65,51,1,107,676
False,13221058,1489968000,For You,45,34,12,1,52,677
False,2962703,1456099200,tb,6,5,6,1,13,678
False,12591911,1500163200,Blues,37,23,11,1,44,679
False,54799152,1507852800,Country Favorites,106,48,9,3,235,680
False,3881116,1386633600,Work,15,11,2,1,16,681
False,19352924,1470528000,twenty sixteen,56,53,22,1,89,682
False,43502622,1509148800,Life ,150,90,23,1,185,683
False,7051357,1500595200,Waltz,23,11,2,1,39,684
False,2702997,1480982400,uhhhh,7,3,2,1,11,685
False,9534014,1442448000,Throwback,4,3,2,1,43,686
False,27764324,1502323200,Cinderella,108,83,13,1,121,687
False,12739933,1450051200,😍😍😍,30,13,8,1,55,688
False,49939410,1495929600,My Musics,201,155,6,1,235,689
False,11414196,1487116800,Dark Side,48,46,8,1,52,690
False,27828112,1503014400,Club,82,52,40,1,117,691
False,4284245,1450051200,december,19,19,6,1,19,692
False,15706786,1508630400,chill time,64,51,24,2,74,693
False,48786515,1509321600,PARTY ,140,80,48,1,190,694
False,4444821,1415577600,three,17,19,4,1,20,695
False,7086556,1457136000,Alternativo ,26,18,21,1,32,696
False,19365645,1508889600,Partay,77,62,28,1,89,697
False,3627449,1500940800,rock songs,11,10,3,2,14,698
False,41477384,1506556800,Lulu,150,133,83,2,183,699
False,17319215,1504915200,Amy,57,41,19,1,72,700
False,10178516,1490918400,Old songs ,37,28,15,1,38,701
True,4597865,1405987200,Wedding Cocktail Hour,21,19,2,1,23,702
False,45821977,1449187200,ALT,180,172,63,1,198,703
False,55454339,1498348800,Drake,96,48,46,1,220,704
False,5604771,1481068800,Wedding,22,17,15,1,23,705
False,1008292,1494374400,MY FAV,5,5,2,1,5,706
False,2186968,1455667200,party,10,9,4,1,10,707
False,9395168,1463011200,pop,42,38,15,3,43,708
False,5311158,1488412800,winter,24,23,22,1,24,709
False,1782858,1479600000,my favorite songs,4,3,3,2,8,710
True,2636272,1509062400,yoga,9,9,3,1,9,711
False,34147242,1504742400,classic,113,87,50,1,122,712
False,19341106,1433635200,Cody,53,30,21,1,83,713
False,12212703,1485043200,raw,37,30,12,2,55,714
False,14771305,1499385600,Band Music,29,25,10,3,44,715
False,7487981,1508803200,Rave,34,31,10,1,35,716
False,13118525,1506643200,Throwbacks,55,46,3,1,56,717
False,5718853,1494460800,Swing,11,6,3,1,24,718
False,8941719,1465862400,CARDIO,9,7,2,1,88,719
False,11999709,1340150400,PARTY 1,46,41,3,2,51,720
False,9229731,1492560000,throwback,35,25,8,1,40,721
False,15947956,1507420800,running,65,56,48,1,68,722
False,4595425,1499126400,Wet Dreamz,17,14,5,1,19,723
False,24839332,1503964800,roadtrip 🚗,83,65,2,1,106,724
False,7336109,1509235200,Feels,21,8,7,2,33,725
False,6167484,1492473600,dubstep,22,20,14,1,23,726
False,14441367,1502064000,Rock en español ,49,38,21,1,56,727
False,9932312,1434758400,summer country,42,31,8,2,48,728
False,23456397,1430352000,Pop,97,77,37,1,104,729
False,28331164,1509321600,lit,103,91,50,1,133,730
False,28277577,1482192000,Best of 2016,75,70,20,1,104,731
False,3024234,1508630400,country,11,9,7,1,14,732
False,21415521,1448928000,rap,65,41,46,3,91,733
False,28437764,1506384000,2000s r&b,100,62,4,1,117,734
False,11397414,1480550400,my songs ,39,35,20,1,46,735
False,6671217,1438732800,Not Rap,22,19,3,1,28,736
False,7650968,1509062400,fuego,29,26,17,1,35,737
False,3790756,1442361600,spanish ,10,6,10,1,15,738
False,10523041,1435190400,Best,39,35,11,3,42,739
False,49344651,1509062400,will,137,72,18,3,195,740
False,8268004,1484697600,Chill,20,7,2,2,40,741
False,5964742,1481155200,Holiday Party,17,16,5,1,31,742
False,57648694,1509148800,New ish,168,103,131,1,245,743
False,17577615,1508630400,Running,71,57,26,1,75,744
False,12585034,1371254400,Mad Men,68,64,4,1,70,745
False,5825144,1507766400,EBM,15,12,12,1,21,746
False,18601789,1507420800,2000s,74,61,11,1,79,747
False,14585036,1500422400,Disney,29,66,8,1,85,748
False,9527681,1383696000,Buena Vista Social Club,4,4,2,1,36,749
False,7288529,1467072000,Summer 2016,24,19,4,2,33,750
False,34151580,1456185600,xmas party,136,115,51,2,150,751
False,31521556,1508284800,for you,89,62,3,1,138,752
False,5925277,1448928000,Luke,26,26,2,1,26,753
False,20780240,1509235200,L O V E ,67,51,19,1,88,754
False,11396880,1494201600,Summer Country,38,24,7,1,50,755
False,4459168,1499040000,kitchen,18,15,10,1,18,756
False,3359795,1410220800,Yeah,15,12,12,1,16,757
False,8001919,1494115200,Britney,32,32,2,1,35,758
False,6379515,1476921600,ghetto,22,20,10,1,28,759
False,24626349,1503273600,HARDCORE WORKOUT,82,58,27,1,110,760
False,8527771,1487808000,#mood,18,15,9,2,39,761
False,12776721,1506816000,Gospel Mix,33,20,17,1,45,762
False,8428187,1462060800,Turnt,31,24,11,1,36,763
False,4471587,1509062400,GOOD MUSIC ,17,15,2,1,18,764
False,15112167,1499040000,Tangled,37,59,15,1038,81,765
False,19218683,1508889600,music,64,47,19,1,85,766
False,37324571,1509062400,The Mix,72,42,32,1,149,767
False,18923675,1370217600,Fun,21,14,15,1,73,768
False,34553175,1497830400,Elliot,138,123,67,1,157,769
False,14712101,1469750400,summer 2016,66,54,26,1,67,770
False,2047905,1483315200,Classical favorites,4,4,3,1,6,771
False,3861715,1412640000,no,17,16,3,1,20,772
False,29527994,1498867200,4th of july,114,80,4,1,126,773
False,3576468,1370995200,Sugar,11,10,2,1,16,774
False,5567327,1419724800,vibin,23,21,12,2,24,775
False,8111527,1451952000,ha,15,9,3,1,35,776
False,4151649,1482364800,christmas,17,15,4,1,19,777
False,3718999,1508544000,electro,13,13,2,1,16,778
False,20563322,1496361600,00s,62,46,9,1,85,779
False,5516260,1452643200,Rage,22,15,3,1,23,780
False,31118595,1487548800,New jams,11,5,2,1,121,781
False,54713205,1486425600,Main Playlist,194,134,95,1,235,782
False,3368165,1450915200,Christmas,11,10,3,1,17,783
False,2394320,1485561600,Cruising,10,10,6,2,10,784
False,13069216,1496534400,Girl Power,51,44,5,2,55,785
False,14198994,1504915200,Summer 2016,51,46,31,1,59,786
False,1805998,1452556800,Baes,7,7,2,1,7,787
False,7948938,1486252800,ATL,23,13,2,1,30,788
False,8070680,1441065600,Soulful  ,23,17,2,1,29,789
False,4241859,1507766400,😴😴,20,17,10,3,20,790
False,10750810,1476748800,Country,29,14,3,1,48,791
False,2275342,1407196800,Pitch Perfect,3,9,2,1,16,792
False,21382504,1503187200,feels,83,67,31,4,90,793
True,5892847,1446422400,siesta,17,10,5,2,28,794
False,1914114,1491177600,Shape of You,9,9,2,2,9,795
False,10056945,1508371200,Country,42,36,23,1,48,796
False,10142356,1509321600,Workout,37,33,40,1,47,797
False,7910361,1499212800,mellow,29,21,9,1,34,798
False,8202120,1506038400,Helene,24,17,5,1,33,799
False,2091648,1457481600,Christian music,7,4,2,1,8,800
False,14488716,1484265600,Runaway,53,51,39,1,57,801
True,25831390,1474416000,work music,15,9,6,1,94,802
False,43421679,1508630400,Country,128,67,62,1,204,803
False,20908133,1496448000,Good Stuff,81,62,10,1,86,804
False,2638772,1479340800,car playlist ,10,9,8,1,12,805
False,34849426,1414800000,2K14,121,89,26,3,143,806
False,16875684,1439164800,Summer drives,67,51,6,1,75,807
False,27581867,1446163200,💸💸,30,16,7,1,113,808
False,3250849,1469232000,Country,15,10,8,1,15,809
False,2237697,1499731200,road trip ,7,7,4,1,10,810
False,46448007,1434240000,musicals,21,59,5,1,234,811
False,21656971,1441324800,Throwback,53,46,18,2,112,812
False,8563173,1508112000,ease ~,35,31,7,1,41,813
False,11396490,1499644800,Groovy,44,44,17,2,45,814
False,42936735,1449273600,WORKOUT,180,149,6,1,189,815
False,21676960,1444780800,Easy Listening ,85,68,22,1,97,816
False,12480160,1450396800,Cancun,44,33,13,1,53,817
False,2868245,1494806400,Star Wars,12,5,3,1,14,818
False,4594018,1479600000, CHiLl,21,21,5,1,21,819
False,3494895,1424131200,jan 2015,17,16,3,1,17,820
False,5151514,1493856000,feel good,24,22,7,1,24,821
False,36971214,1506384000,explicit,107,73,72,1,165,822
False,26510292,1508371200,Broadway Baby,23,54,3,1,120,823
False,7481073,1448409600,Worship,19,17,17,2,24,824
False,17771865,1474070400,pregame,70,58,4,6,78,825
False,4370484,1448150400,Hawaii,16,13,2,1,19,826
False,5967277,1491782400,Roadtrip,24,15,4,1,24,827
False,4064674,1469836800,.jams.,17,16,4,1,18,828
False,12196214,1501891200,The Classics,28,15,7,2,35,829
False,3222010,1498953600,Heat,14,12,6,1,16,830
False,16449976,1509235200,My hits,69,54,59,2,76,831
False,6103083,1449792000,Fix You,22,15,3,1,27,832
False,27697847,1393200000,I workout!,97,73,4,1,128,833
False,3732421,1435708800,Disney,14,18,6,2,19,834
False,48926806,1504915200,everything,157,103,9,1,207,835
False,3999213,1506470400,boujee,17,16,2,1,19,836
False,4015752,1426032000,Country Mix,18,17,7,1,18,837
False,29197826,1495670400,bird,66,42,73,2,121,838
False,14518491,1468454400,Camp,61,53,5,1,69,839
False,26981820,1505692800,rap,52,39,27,3,117,840
False,25135565,1488499200,Deb,17,11,3,1,111,841
False,27175214,1479340800,christmas,19,9,7,1,136,842
False,48585388,1508025600,2016,193,148,78,3,221,843
False,33568346,1487289600,nostalgia,86,55,12,1,150,844
False,2911434,1431302400,english,12,11,2,1,12,845
False,5756548,1505433600,empty,15,4,4,1,27,846
False,50294546,1457654400,The Good Stuff,121,85,56,1,211,847
False,49717490,1507075200,Local,141,101,126,2,200,848
False,25884968,1506816000,chill,77,58,68,3,101,849
False,12265773,1499299200,Lit🔥🔥,51,36,4,1,53,850
False,4241888,1507075200,Indie Stuff,14,9,4,1,17,851
False,11639639,1431993600,chill,49,45,35,1,49,852
False,7744568,1394841600, Frozen,3,10,2,2,59,853
False,54136863,1509408000,HER,167,102,37,3,218,854
False,24098628,1508198400,Gospel,57,39,42,4,73,855
False,3492144,1476576000,songs to dance to,16,15,5,1,16,856
False,28867643,1509235200,study,112,106,36,2,132,857
False,21620089,1492128000,summer 16',90,78,25,1,96,858
False,42753000,1497916800,Hungover,147,117,42,1,179,859
False,12286033,1493424000,work,43,39,17,1,50,860
False,11146474,1491782400,Christmas Favorites,48,42,18,4,64,861
